,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,rating,G,PG,PG-13,R,unrated,superstar,years_old
3787,Color,Wes Anderson,83.0,91.0,0.0,65.0,Darryl Cox,387.0,1040879.0,Andrew Wilson,Bottle Rocket ,54478,648,Lumi Cavazos,0.0,http://www.imdb.com/title/tt0115734/?ref_=fn_tt_tt_1,184.0,English,USA,R,7000000.0,1996-01-01,96.0,7.1,R,0,0,0,1,0,0,20
3788,Color,Kevin Spacey,37.0,97.0,18000.0,977.0,Joe Mantegna,10000.0,326308.0,Viggo Mortensen,Albino Alligator ,6632,13718,Faye Dunaway,3.0,http://www.imdb.com/title/tt0115495/?ref_=fn_tt_tt_1,69.0,English,USA,R,5000000.0,1996-01-01,1000.0,6.1,R,0,0,0,1,0,0,20
3790,Color,Errol Morris,121.0,118.0,239.0,0.0,Megan Ambuhl Graner,6.0,228830.0,Jeffrey Frost,Standard Operating Procedure ,3329,6,Ken Davis,0.0,http://www.imdb.com/title/tt0896866/?ref_=fn_tt_tt_1,22.0,English,USA,R,25078901.3,2008-01-01,0.0,7.5,R,0,0,0,1,0,0,8
3793,Color,Nicholas Fackler,27.0,90.0,6.0,940.0,Ellen Burstyn,3000.0,124720.0,Adam Scott,"Lovely, Still ",1560,4987,Martin Landau,0.0,http://www.imdb.com/title/tt1150947/?ref_=fn_tt_tt_1,15.0,English,USA,PG,5000000.0,2008-01-01,1000.0,7.3,PG,0,1,0,0,0,0,8
3795,Color,Morgan J. Freeman,31.0,90.0,204.0,697.0,John Heard,1000.0,99147.0,Ethan Suplee,Desert Blue ,1884,3207,Sara Gilbert,3.0,http://www.imdb.com/title/tt0126261/?ref_=fn_tt_tt_1,28.0,English,USA,R,2000000.0,1998-01-01,697.0,6.2,R,0,0,0,1,0,0,18
3797,Color,M. Night Shyamalan,371.0,94.0,0.0,99.0,Patch Darragh,432.0,65069140.0,Ocean James,The Visit ,65299,1010,Olivia DeJonge,,http://www.imdb.com/title/tt3567288/?ref_=fn_tt_tt_1,455.0,English,USA,PG-13,5000000.0,2015-01-01,309.0,6.2,PG-13,0,0,1,0,0,0,1
3798,Color,Brian De Palma,133.0,90.0,0.0,15.0,Daniel Stewart Sherman,343.0,65087.0,Mike Figueroa,Redacted ,8824,408,Kel O'Neill,0.0,http://www.imdb.com/title/tt0937237/?ref_=fn_tt_tt_1,108.0,English,USA,R,5000000.0,2007-01-01,29.0,6.2,R,0,0,0,1,0,0,9
3808,Color,William H. Macy,44.0,105.0,0.0,394.0,Felicity Huffman,745.0,37440.0,Billy Crudup,Rudderless ,12672,1986,David Adam Flannery,1.0,http://www.imdb.com/title/tt1798243/?ref_=fn_tt_tt_1,60.0,English,USA,R,5000000.0,2014-01-01,508.0,7.5,R,0,0,0,1,0,0,2
3821,Color,Billy Bob Thornton,104.0,148.0,0.0,263.0,Dwight Yoakam,3000.0,24475416.0,Robert Duvall,Sling Blade ,72443,3967,J.T. Walsh,0.0,http://www.imdb.com/title/tt0117666/?ref_=fn_tt_tt_1,309.0,English,USA,R,890000.0,1996-01-01,324.0,8.0,R,0,0,0,1,0,0,20
3823,Color,Eli Roth,303.0,93.0,0.0,581.0,Takashi Miike,1000.0,47277326.0,Jay Hernandez,Hostel ,138814,2990,Rick Hoffman,0.0,http://www.imdb.com/title/tt0450278/?ref_=fn_tt_tt_1,1516.0,English,USA,R,4800000.0,2005-01-01,1000.0,5.9,R,0,0,0,1,0,0,11
3825,Color,Jeff Nichols,359.0,121.0,337.0,41.0,Shea Whigham,982.0,1729969.0,Katy Mixon,Take Shelter ,68211,1520,Robert Longstreet,0.0,http://www.imdb.com/title/tt1675192/?ref_=fn_tt_tt_1,219.0,English,USA,R,5000000.0,2011-01-01,463.0,7.4,R,0,0,0,1,0,0,5
3826,Color,Frank LaLoggia,130.0,118.0,7.0,339.0,Lukas Haas,968.0,1705139.0,Alex Rocco,Lady in White ,4695,2545,Katherine Helmond,0.0,http://www.imdb.com/title/tt0095484/?ref_=fn_tt_tt_1,69.0,English,USA,R,4700000.0,1988-01-01,733.0,6.7,R,0,0,0,1,0,0,28
3841,Color,Hugh Wilson,45.0,96.0,37.0,542.0,Bubba Smith,801.0,81200000.0,Steve Guttenberg,Police Academy ,87739,3113,Michael Winslow,0.0,http://www.imdb.com/title/tt0087928/?ref_=fn_tt_tt_1,133.0,English,USA,R,4500000.0,1984-01-01,760.0,6.7,R,0,0,0,1,0,0,32
3846,Color,Spike Lee,202.0,108.0,0.0,346.0,Rosario Dawson,22000.0,13060843.0,Philip Seymour Hoffman,25th Hour ,149528,26050,Aaron Stanford,0.0,http://www.imdb.com/title/tt0307901/?ref_=fn_tt_tt_1,454.0,English,USA,R,15000000.0,2002-01-01,3000.0,7.7,R,0,0,0,1,0,0,14
3848,Color,Lana Wachowski,120.0,109.0,0.0,126.0,Kevin Michael Richardson,3000.0,3798532.0,Christopher Meloni,Bound ,41138,3668,Peter Spellos,0.0,http://www.imdb.com/title/tt0115736/?ref_=fn_tt_tt_1,208.0,English,USA,R,4500000.0,1996-01-01,441.0,7.4,R,0,0,0,1,0,0,20
3849,Color,Darren Aronofsky,234.0,102.0,0.0,167.0,Mark Margolis,1000.0,3609278.0,Ellen Burstyn,Requiem for a Dream ,573541,2235,Louise Lasser,0.0,http://www.imdb.com/title/tt0180093/?ref_=fn_tt_tt_1,1916.0,English,USA,R,4500000.0,2000-01-01,1000.0,8.4,R,0,0,0,1,0,0,16
3853,Color,Andrew Erwin,49.0,98.0,10.0,402.0,Sarah Drew,589.0,10429707.0,Alex Kendrick,Moms' Night Out ,10483,2705,Patricia Heaton,,http://www.imdb.com/title/tt3014666/?ref_=fn_tt_tt_1,125.0,English,USA,PG,5000000.0,2014-01-01,416.0,5.4,PG,0,1,0,0,0,0,2
3854,Color,Richard Kelly,283.0,133.0,219.0,701.0,Mary McDonnell,15000.0,727883.0,Jake Gyllenhaal,Donnie Darko ,580999,17040,James Duval,1.0,http://www.imdb.com/title/tt0246578/?ref_=fn_tt_tt_1,2110.0,English,USA,R,4500000.0,2001-01-01,933.0,8.1,R,0,0,0,1,0,0,15
3857,Color,Jonas Åkerlund,92.0,106.0,68.0,391.0,Nicholas Gonzalez,835.0,410241.0,Patrick Fugit,Spun ,32357,2110,Debbie Harry,0.0,http://www.imdb.com/title/tt0283003/?ref_=fn_tt_tt_1,199.0,English,USA,R,2000000.0,2002-01-01,601.0,6.8,R,0,0,0,1,0,0,14
3858,Color,Todd Solondz,159.0,98.0,377.0,844.0,Shirley Henderson,1000.0,278821.0,Rich Pecci,Life During Wartime ,5465,5041,Charlotte Rampling,1.0,http://www.imdb.com/title/tt0808526/?ref_=fn_tt_tt_1,37.0,English,USA,R,25078901.3,2009-01-01,887.0,6.5,R,0,0,0,1,0,0,7
3865,Color,Agnieszka Wojtowicz-Vosloo,138.0,104.0,0.0,329.0,Josh Charles,14000.0,108229.0,Liam Neeson,After.Life ,30836,15860,Chandler Canterbury,1.0,http://www.imdb.com/title/tt0838247/?ref_=fn_tt_tt_1,137.0,English,USA,R,4500000.0,2009-01-01,1000.0,5.9,R,0,0,0,1,0,0,7
3867,Color,Milos Forman,149.0,133.0,869.0,425.0,Michael Berryman,888.0,112000000.0,Scatman Crothers,One Flew Over the Cuckoo's Nest ,680041,2176,Louise Fletcher,0.0,http://www.imdb.com/title/tt0073486/?ref_=fn_tt_tt_1,760.0,English,USA,R,4400000.0,1975-01-01,721.0,8.7,R,0,0,0,1,0,0,41
3872,Color,Ernie Barbarash,29.0,103.0,249.0,261.0,Michael J. Morris,2000.0,8691.0,Michael Jai White,Falcon Rising ,4952,3089,Lateef Crowder,1.0,http://www.imdb.com/title/tt2295722/?ref_=fn_tt_tt_1,32.0,English,USA,R,4500000.0,2014-01-01,298.0,5.8,R,0,0,0,1,0,0,2
3879,Color,Joe Wright,256.0,111.0,456.0,394.0,Cara Delevingne,20000.0,34964818.0,Hugh Jackman,Pan ,39975,21404,Nonso Anozie,4.0,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186.0,English,USA,PG,150000000.0,2015-01-01,559.0,5.8,PG,0,1,0,0,0,0,1
3886,Color,George A. Romero,274.0,90.0,0.0,231.0,Shawn Roberts,648.0,101055.0,Julian Richings,Survival of the Dead ,17478,1951,Kathleen Munroe,0.0,http://www.imdb.com/title/tt1134854/?ref_=fn_tt_tt_1,159.0,English,USA,R,4000000.0,2009-01-01,529.0,5.0,R,0,0,0,1,0,0,7
3888,Color,Sofia Coppola,265.0,101.0,0.0,11.0,Bill Murray,19000.0,44566004.0,Scarlett Johansson,Lost in Translation ,321283,32015,Catherine Lambert,0.0,http://www.imdb.com/title/tt0335266/?ref_=fn_tt_tt_1,1848.0,English,USA,R,4000000.0,2003-01-01,13000.0,7.8,R,0,0,0,1,0,0,13
3889,Color,Woody Allen,154.0,93.0,11000.0,629.0,Carol Kane,11000.0,39200000.0,Woody Allen,Annie Hall ,192940,12691,Shelley Duvall,0.0,http://www.imdb.com/title/tt0075686/?ref_=fn_tt_tt_1,491.0,English,USA,PG,4000000.0,1977-01-01,636.0,8.1,PG,0,1,0,0,0,0,39
3892,Color,Marc Forster,153.0,112.0,395.0,80.0,Peter Boyle,13000.0,31252964.0,Heath Ledger,Monster's Ball ,71495,13707,Marcus Lyle Brown,1.0,http://www.imdb.com/title/tt0285742/?ref_=fn_tt_tt_1,522.0,English,USA,R,4000000.0,2001-01-01,595.0,7.1,R,0,0,0,1,0,0,15
3893,Color,Henry Hobson,256.0,95.0,9.0,428.0,J.D. Evermore,584.0,131175.0,Joely Richardson,Maggie ,30219,1885,David A Cole,2.0,http://www.imdb.com/title/tt1881002/?ref_=fn_tt_tt_1,200.0,English,USA,PG-13,8500000.0,2015-01-01,430.0,5.6,PG-13,0,0,1,0,0,0,1
3894,Color,Mike Figgis,123.0,111.0,81.0,687.0,Valeria Golino,12000.0,31968347.0,Nicolas Cage,Leaving Las Vegas ,93894,14823,Julian Sands,0.0,http://www.imdb.com/title/tt0113627/?ref_=fn_tt_tt_1,286.0,English,USA,R,3600000.0,1995-01-01,898.0,7.6,R,0,0,0,1,0,0,21
3898,Color,Rob Cohen,149.0,91.0,357.0,326.0,Hill Harper,3000.0,35385560.0,Ryan Guzman,The Boy Next Door ,27198,4807,Adam Hicks,1.0,http://www.imdb.com/title/tt3181822/?ref_=fn_tt_tt_1,131.0,English,USA,R,4000000.0,2015-01-01,465.0,4.6,R,0,0,0,1,0,0,1
3901,Color,Lisa Cholodenko,323.0,106.0,450.0,712.0,Mia Wasikowska,14000.0,20803237.0,Josh Hutcherson,The Kids Are All Right ,110616,18645,Yaya DaCosta,1.0,http://www.imdb.com/title/tt0842926/?ref_=fn_tt_tt_1,291.0,English,USA,R,3500000.0,2010-01-01,3000.0,7.1,R,0,0,0,1,0,0,6
3902,Color,John Carpenter,172.0,93.0,0.0,133.0,Peter Jason,355.0,13008928.0,Meg Foster,They Live ,73501,837,George 'Buck' Flower,0.0,http://www.imdb.com/title/tt0096256/?ref_=fn_tt_tt_1,333.0,English,USA,R,4000000.0,1988-01-01,151.0,7.3,R,0,0,0,1,0,0,28
3906,Color,Richard Linklater,548.0,165.0,0.0,127.0,Lorelei Linklater,230.0,25359200.0,Ellar Coltrane,Boyhood ,266020,673,Libby Villari,0.0,http://www.imdb.com/title/tt1065073/?ref_=fn_tt_tt_1,836.0,English,USA,R,4000000.0,2014-01-01,193.0,8.0,R,0,0,0,1,0,0,2
3908,Color,Tim Burton,230.0,119.0,13000.0,567.0,Estella Warren,1000.0,180011740.0,Cary-Hiroyuki Tagawa,Planet of the Apes ,177729,2776,Erick Avari,0.0,http://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1,1368.0,English,USA,PG-13,100000000.0,2001-01-01,658.0,5.7,PG-13,0,0,1,0,0,0,15
3909,Color,DJ Pooh,27.0,93.0,69.0,69.0,Dr. Dre,522.0,10097096.0,Angell Conwell,The Wash ,5612,955,DJ Pooh,2.0,http://www.imdb.com/title/tt0290332/?ref_=fn_tt_tt_1,38.0,English,USA,R,4000000.0,2001-01-01,231.0,4.6,R,0,0,0,1,0,0,15
3910,Color,DJ Pooh,22.0,82.0,69.0,585.0,Mike Epps,939.0,9821335.0,Mo'Nique,3 Strikes ,1415,3354,Faizon Love,1.0,http://www.imdb.com/title/tt0199290/?ref_=fn_tt_tt_1,10.0,English,USA,R,6000000.0,2000-01-01,706.0,4.0,R,0,0,0,1,0,0,16
3911,Color,Wayne Kramer,157.0,101.0,47.0,407.0,Paul Sorvino,658.0,8243880.0,Estella Warren,The Cooler ,28714,3086,Shawn Hatosy,1.0,http://www.imdb.com/title/tt0318374/?ref_=fn_tt_tt_1,215.0,English,USA,R,3200000.0,2003-01-01,636.0,7.0,R,0,0,0,1,0,0,13
3913,Color,Patrick Stettner,125.0,81.0,5.0,710.0,Joe Morton,49000.0,7825820.0,Robin Williams,The Night Listener ,13086,50831,Rory Culkin,0.0,http://www.imdb.com/title/tt0448075/?ref_=fn_tt_tt_1,156.0,English,USA,R,4000000.0,2006-01-01,780.0,5.9,R,0,0,0,1,0,1,10
3914,Color,James Melkonian,10.0,82.0,7.0,27.0,William Hickey,584.0,7557877.0,Vincent Pastore,The Jerky Boys ,2129,1002,Peter Appel,0.0,http://www.imdb.com/title/tt0110189/?ref_=fn_tt_tt_1,37.0,English,USA,R,25078901.3,1995-01-01,246.0,4.6,R,0,0,0,1,0,0,21
3915,Color,Wes Craven,160.0,107.0,0.0,255.0,Emily Meade,798.0,14637490.0,Frank Grillo,My Soul to Take ,16411,2537,Zena Grey,2.0,http://www.imdb.com/title/tt0872230/?ref_=fn_tt_tt_1,136.0,English,USA,R,25000000.0,2010-01-01,374.0,4.8,R,0,0,0,1,0,0,6
3917,Color,Michael Tiddes,69.0,86.0,89.0,511.0,Essence Atkins,986.0,17314483.0,Ashley Rickards,A Haunted House 2 ,14621,4073,Gabriel Iglesias,2.0,http://www.imdb.com/title/tt2828996/?ref_=fn_tt_tt_1,48.0,English,USA,R,4000000.0,2014-01-01,713.0,4.7,R,0,0,0,1,0,0,2
3918,Color,Roger Avary,143.0,110.0,675.0,968.0,Faye Dunaway,16000.0,6525762.0,Ian Somerhalder,The Rules of Attraction ,44339,19928,Clifton Collins Jr.,2.0,http://www.imdb.com/title/tt0292644/?ref_=fn_tt_tt_1,425.0,English,USA,R,4000000.0,2002-01-01,977.0,6.7,R,0,0,0,1,0,0,14
3920,Color,Bob Odenkirk,46.0,90.0,0.0,242.0,Chi McBride,812.0,4613815.0,Dylan Baker,Let's Go to Prison ,19622,1566,Amy Hill,0.0,http://www.imdb.com/title/tt0454987/?ref_=fn_tt_tt_1,58.0,English,USA,R,25078901.3,2006-01-01,466.0,6.0,R,0,0,0,1,0,0,10
3921,Color,Allison Anders,51.0,110.0,99.0,960.0,Alicia Witt,4000.0,4301331.0,Salma Hayek,Four Rooms ,78241,7921,Lili Taylor,6.0,http://www.imdb.com/title/tt0113101/?ref_=fn_tt_tt_1,177.0,English,USA,R,4000000.0,1995-01-01,975.0,6.7,R,0,0,0,1,0,0,21
3922,Color,Steven Shainberg,163.0,104.0,30.0,296.0,Stephen McHattie,769.0,4046737.0,Jeremy Davies,Secretary ,67949,2251,Lesley Ann Warren,1.0,http://www.imdb.com/title/tt0274812/?ref_=fn_tt_tt_1,390.0,English,USA,R,4000000.0,2002-01-01,413.0,7.1,R,0,0,0,1,0,0,14
3923,Color,Rick de Oliveira,52.0,96.0,2.0,0.0,Alan Taylor,960.0,3713002.0,Laura Ramsey,The Real Cancun ,3611,972,Benjamin Fletcher,1.0,http://www.imdb.com/title/tt0360916/?ref_=fn_tt_tt_1,62.0,English,USA,R,8000000.0,2003-01-01,12.0,2.7,R,0,0,0,1,0,0,13
3924,Color,Oliver Stone,40.0,110.0,0.0,237.0,Zach Grenier,721.0,3468572.0,Michael Wincott,Talk Radio ,10073,1966,Bill Johnson,0.0,http://www.imdb.com/title/tt0096219/?ref_=fn_tt_tt_1,78.0,English,USA,R,4000000.0,1988-01-01,246.0,7.3,R,0,0,0,1,0,0,28
3925,Color,Christopher Guest,50.0,84.0,378.0,611.0,Fred Willard,925.0,2892582.0,Catherine O'Hara,Waiting for Guffman ,22697,3559,Larry Miller,0.0,http://www.imdb.com/title/tt0118111/?ref_=fn_tt_tt_1,202.0,English,USA,R,4000000.0,1996-01-01,729.0,7.6,R,0,0,0,1,0,0,20
3926,Color,Jeff Franklin,45.0,94.0,24.0,545.0,Tyra Banks,834.0,2800000.0,Ivana Milicevic,Love Stinks ,4377,2662,Bridgette Wilson-Sampras,3.0,http://www.imdb.com/title/tt0188863/?ref_=fn_tt_tt_1,85.0,English,USA,R,4000000.0,1999-01-01,625.0,5.8,R,0,0,0,1,0,0,17
3927,Color,John Dahl,121.0,93.0,131.0,90.0,Aaron Hughes,497.0,2426851.0,Philip Baker Hall,You Kill Me ,16224,776,Jayne Eastwood,1.0,http://www.imdb.com/title/tt0796375/?ref_=fn_tt_tt_1,76.0,English,USA,R,4000000.0,2007-01-01,113.0,6.5,R,0,0,0,1,0,0,9
3928,Color,Mike Mills,114.0,96.0,101.0,71.0,Lou Taylor Pucci,730.0,1325073.0,Kelli Garner,Thumbsucker ,18762,1208,Nancy O'Dell,0.0,http://www.imdb.com/title/tt0318761/?ref_=fn_tt_tt_1,91.0,English,USA,R,4000000.0,2005-01-01,394.0,6.6,R,0,0,0,1,0,0,11
3931,Color,Ron Fricke,115.0,102.0,330.0,0.0,Balinese Tari Legong Dancers,48.0,2601847.0,Collin Alfredo St. Dic,Samsara ,22457,48,Puti Sri Candra Dewi,0.0,http://www.imdb.com/title/tt0770802/?ref_=fn_tt_tt_1,69.0,None,USA,PG-13,4000000.0,2011-01-01,0.0,8.5,PG-13,0,0,1,0,0,0,5
3932,Color,Ruggero Deodato,15.0,87.0,101.0,324.0,Eva LaRue,721.0,800000.0,Michael Berryman,The Barbarians ,2308,1700,Richard Lynch,0.0,http://www.imdb.com/title/tt0092615/?ref_=fn_tt_tt_1,35.0,English,USA,R,4000000.0,1987-01-01,576.0,4.8,R,0,0,0,1,0,0,29
3933,Color,Gavin Wiesen,122.0,83.0,19.0,322.0,Blair Underwood,947.0,1429260.0,Michael Angarano,The Art of Getting By ,45293,2353,Rita Wilson,1.0,http://www.imdb.com/title/tt1645080/?ref_=fn_tt_tt_1,71.0,English,USA,PG-13,53681048.4,2011-01-01,685.0,6.6,PG-13,0,0,1,0,0,0,5
3935,Color,Mars Callahan,41.0,99.0,60.0,444.0,Ricky Schroder,979.0,562059.0,Chazz Palminteri,Poolhall Junkies ,8535,3130,Ernie Reyes Jr.,4.0,http://www.imdb.com/title/tt0273982/?ref_=fn_tt_tt_1,113.0,English,USA,R,4000000.0,2002-01-01,665.0,7.0,R,0,0,0,1,0,0,14
3936,Color,Mike Figgis,31.0,106.0,81.0,687.0,Saffron Burrows,2000.0,399793.0,Kelly Macdonald,The Loss of Sexual Innocence ,2877,4343,Julian Sands,0.0,http://www.imdb.com/title/tt0126859/?ref_=fn_tt_tt_1,70.0,English,USA,R,4000000.0,1999-01-01,811.0,5.4,R,0,0,0,1,0,0,17
3938,Color,David Gordon Green,232.0,117.0,234.0,221.0,Tye Sheridan,12000.0,371897.0,Nicolas Cage,Joe ,36494,13607,Ronnie Gene Blevins,2.0,http://www.imdb.com/title/tt2382396/?ref_=fn_tt_tt_1,118.0,English,USA,R,4000000.0,2013-01-01,1000.0,6.9,R,0,0,0,1,0,0,3
3940,Color,Renny Harlin,68.0,102.0,212.0,195.0,Lane Smith,10000.0,354704.0,Viggo Mortensen,Prison ,2705,11083,Hal Landon Jr.,0.0,http://www.imdb.com/title/tt0095904/?ref_=fn_tt_tt_1,38.0,English,USA,R,1300000.0,1987-01-01,633.0,5.9,R,0,0,0,1,0,0,29
3944,Color,David Schwimmer,109.0,106.0,0.0,67.0,Jordan Trovillion,617.0,58214.0,Noah Emmerich,Trust ,34224,916,Zoe Levin,0.0,http://www.imdb.com/title/tt1529572/?ref_=fn_tt_tt_1,137.0,English,USA,R,9500000.0,2010-01-01,163.0,7.0,R,0,0,0,1,0,0,6
3945,Color,Barry Levinson,34.0,103.0,272.0,70.0,Brían F. O'Byrne,736.0,75078.0,Anna Friel,An Everlasting Piece ,1398,1403,Pauline McLynn,4.0,http://www.imdb.com/title/tt0218182/?ref_=fn_tt_tt_1,26.0,English,USA,R,14000000.0,2000-01-01,450.0,6.3,R,0,0,0,1,0,0,16
3950,Color,Jim Mickle,215.0,98.0,53.0,65.0,Michael Cerveris,530.0,18469.0,Connor Paolo,Stake Land ,34263,1038,Nick Damici,1.0,http://www.imdb.com/title/tt1464580/?ref_=fn_tt_tt_1,141.0,English,USA,R,650000.0,2010-01-01,238.0,6.5,R,0,0,0,1,0,0,6
3952,Color,Stephen Kay,12.0,92.0,19.0,599.0,Marg Helgenberger,18000.0,12836.0,Keanu Reeves,The Last Time I Committed Suicide ,1686,20135,Gretchen Mol,1.0,http://www.imdb.com/title/tt0119502/?ref_=fn_tt_tt_1,28.0,English,USA,R,4000000.0,1997-01-01,759.0,5.8,R,0,0,0,1,0,0,19
3970,Color,Victor Fleming,157.0,226.0,149.0,248.0,George Reeves,503.0,198655278.0,Hattie McDaniel,Gone with the Wind ,215340,1862,Thomas Mitchell,1.0,http://www.imdb.com/title/tt0031381/?ref_=fn_tt_tt_1,706.0,English,USA,G,3977000.0,1939-01-01,384.0,8.2,G,1,0,0,0,0,0,77
3985,Color,Jim Abrahams,134.0,88.0,104.0,318.0,Lloyd Bridges,628.0,83400000.0,Peter Graves,Airplane! ,160281,2726,Barbara Billingsley,0.0,http://www.imdb.com/title/tt0080339/?ref_=fn_tt_tt_1,427.0,English,USA,PG,3500000.0,1980-01-01,575.0,7.8,PG,0,1,0,0,0,0,36
3987, Black and White,F. Gary Gray,20.0,97.0,473.0,624.0,John Witherspoon,826.0,27900000.0,Nia Long,Friday ,74626,3455,Tony Cox,1.0,http://www.imdb.com/title/tt0113118/?ref_=fn_tt_tt_1,157.0,English,USA,R,3500000.0,1995-01-01,723.0,7.3,R,0,0,0,1,0,0,21
3988,Color,Albert Hughes,28.0,97.0,117.0,556.0,Larenz Tate,851.0,27900000.0,Jada Pinkett Smith,Menace II Society ,39508,3036,Khandi Alexander,2.0,http://www.imdb.com/title/tt0107554/?ref_=fn_tt_tt_1,96.0,English,USA,R,3500000.0,1993-01-01,582.0,7.5,R,0,0,0,1,0,0,23
3990,Color,Michael Gornick,95.0,85.0,10.0,178.0,Holt McCallany,3000.0,14000000.0,George Kennedy,Creepshow 2 ,15956,3617,Dorothy Lamour,0.0,http://www.imdb.com/title/tt0092796/?ref_=fn_tt_tt_1,118.0,English,USA,R,3500000.0,1987-01-01,273.0,6.0,R,0,0,0,1,0,0,29
3996,Color,Robert Eggers,425.0,92.0,22.0,159.0,Kate Dickie,648.0,25138292.0,Julian Richings,The Witch ,66483,1122,Ralph Ineson,0.0,http://www.imdb.com/title/tt4263482/?ref_=fn_tt_tt_1,452.0,English,USA,R,3500000.0,2015-01-01,191.0,6.8,R,0,0,0,1,0,0,1
3997,Color,Michael Martin,19.0,93.0,0.0,78.0,Master P,625.0,10305534.0,Joe Estevez,I Got the Hook Up ,1721,987,Anthony Johnson,2.0,http://www.imdb.com/title/tt0131436/?ref_=fn_tt_tt_1,38.0,English,USA,R,3500000.0,1998-01-01,118.0,3.9,R,0,0,0,1,0,0,18
3998,Color,Edward Burns,43.0,96.0,0.0,111.0,Frank Vincent,385.0,9449219.0,John Mahoney,She's the One ,13949,995,Michael McGlone,2.0,http://www.imdb.com/title/tt0117628/?ref_=fn_tt_tt_1,98.0,English,USA,R,3500000.0,1996-01-01,356.0,6.1,R,0,0,0,1,0,0,20
3999, Black and White,Bill Condon,127.0,105.0,386.0,248.0,Lynn Redgrave,3000.0,6390032.0,Brendan Fraser,Gods and Monsters ,24977,4238,Kevin J. O'Connor,2.0,http://www.imdb.com/title/tt0120684/?ref_=fn_tt_tt_1,229.0,English,USA,R,3500000.0,1998-01-01,258.0,7.5,R,0,0,0,1,0,0,18
4004,Color,Louis C.K.,31.0,81.0,0.0,542.0,J.B. Smoove,560.0,3293258.0,Wanda Sykes,Pootie Tang ,11399,2238,Robert Vaughn,0.0,http://www.imdb.com/title/tt0258038/?ref_=fn_tt_tt_1,131.0,English,USA,PG-13,3000000.0,2001-01-01,555.0,5.2,PG-13,0,0,1,0,0,0,15
4008,Color,Robert Cary,30.0,101.0,0.0,681.0,Fred Willard,827.0,220234.0,Frances Conroy,Ira & Abby ,1950,3574,Kevin Sussman,3.0,http://www.imdb.com/title/tt0480251/?ref_=fn_tt_tt_1,24.0,English,USA,R,3500000.0,2006-01-01,729.0,6.5,R,0,0,0,1,0,0,10
4009,Color,Akiva Schaffer,265.0,102.0,82.0,536.0,Nicholas Braun,622.0,34350553.0,Will Forte,The Watch ,104072,2486,Rosemarie DeWitt,4.0,http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1,207.0,English,USA,R,68000000.0,2012-01-01,591.0,5.7,R,0,0,0,1,0,0,4
4010,Color,Adam Rapp,50.0,98.0,9.0,405.0,Will Ferrell,11000.0,101228.0,Zooey Deschanel,Winter Passing ,7228,20009,Dallas Roberts,4.0,http://www.imdb.com/title/tt0380817/?ref_=fn_tt_tt_1,53.0,English,USA,R,3500000.0,2005-01-01,8000.0,6.4,R,0,0,0,1,0,0,11
4011,Color,Angela Robinson,50.0,91.0,23.0,660.0,Geoff Stults,4000.0,96793.0,Jordana Brewster,D.E.B.S. ,12188,6380,Scoot McNairy,3.0,http://www.imdb.com/title/tt0367631/?ref_=fn_tt_tt_1,135.0,English,USA,PG-13,3500000.0,2004-01-01,756.0,5.3,PG-13,0,0,1,0,0,0,12
4025,Color,J.C. Chandor,290.0,107.0,78.0,969.0,Demi Moore,18000.0,5354039.0,Kevin Spacey,Margin Call ,92599,22834,Ashley Williams,8.0,http://www.imdb.com/title/tt1615147/?ref_=fn_tt_tt_1,225.0,English,USA,R,3500000.0,2011-01-01,2000.0,7.1,R,0,0,0,1,0,0,5
4027,Color,Clark Gregg,159.0,92.0,0.0,539.0,Matt Gerald,1000.0,2926565.0,Anjelica Huston,Choke ,28573,3608,Jonah Bobo,0.0,http://www.imdb.com/title/tt1024715/?ref_=fn_tt_tt_1,72.0,English,USA,R,3000000.0,2008-01-01,585.0,6.5,R,0,0,0,1,0,0,8
4028,Color,Damien Chazelle,535.0,107.0,141.0,535.0,Melissa Benoist,24000.0,13092000.0,J.K. Simmons,Whiplash ,399138,26495,Chris Mulkey,0.0,http://www.imdb.com/title/tt2582802/?ref_=fn_tt_tt_1,731.0,English,USA,R,3300000.0,2014-01-01,970.0,8.5,R,0,0,0,1,0,0,2
4032,Color,Karen Moncrieff,85.0,93.0,22.0,303.0,Bruce Davison,11000.0,17311.0,James Franco,The Dead Girl ,12304,11860,Piper Laurie,0.0,http://www.imdb.com/title/tt0783238/?ref_=fn_tt_tt_1,73.0,English,USA,R,25078901.3,2006-01-01,505.0,6.7,R,0,0,0,1,0,0,10
4035,Color,Alejandro Monteverde,60.0,91.0,38.0,377.0,Ramon Rodriguez,625.0,8108247.0,Armando Riesco,Bella ,9607,2747,Eduardo Verástegui,0.0,http://www.imdb.com/title/tt0482463/?ref_=fn_tt_tt_1,174.0,English,USA,PG-13,3300000.0,2006-01-01,464.0,7.4,PG-13,0,0,1,0,0,0,10
